nome;indice;latitude;longitude;raio
Polygon 067;1388;-23,326470;-46,914827;1000
Polygon 398;1719;-22,940891;-45,378029;1000
Polygon 398;1719;-22,940891;-45,393633;1000
Polygon 398;1719;-22,940891;-45,409237;1000
Polygon 398;1719;-22,949900;-45,401435;1000
Polygon 398;1719;-22,949900;-45,417039;1000
Polygon 392;1713;-23,635964;-47,110650;1000
Polygon 391;1712;-23,315366;-46,191470;1000
Polygon 174;1176;-22,143728;-51,154959;1000
Polygon 174;1176;-22,143728;-51,170563;1000
Polygon 174;1176;-22,152737;-51,162761;1000
Polygon 174;1176;-22,152737;-51,178365;1000
Polygon 407;1728;-23,158076;-46,708100;1000
Polygon 407;1728;-23,140058;-46,723704;1000
Polygon 104;1106;-22,235909;-53,339959;1000
Polygon 104;1106;-22,253927;-53,339959;1000
Polygon 104;1106;-22,244918;-53,347761;1000
Polygon 104;1106;-22,253927;-53,355563;1000
Polygon 104;1106;-22,262936;-53,347761;1000
Polygon 104;1106;-22,262936;-53,363365;1000
Polygon 070;1391;-23,101784;-45,681201;1000
Polygon 055;55;-13,719289;-49,015896;1000
Polygon 387;1708;-22,736099;-45,103538;1000
Polygon 387;1708;-22,718081;-45,119142;1000
Polygon 387;1708;-22,727090;-45,111340;1000
Polygon 387;1708;-22,736099;-45,119142;1000
Polygon 411;1732;-23,330611;-47,846472;1000
Polygon 411;1732;-23,339620;-47,854274;1000
Polygon 411;1732;-23,348629;-47,846472;1000
Polygon 411;1732;-23,357638;-47,854274;1000
Polygon 411;1732;-23,339620;-47,869878;1000
Polygon 411;1732;-23,348629;-47,862076;1000
Polygon 411;1732;-23,357638;-47,869878;1000
Polygon 411;1732;-23,339620;-47,823066;1000
Polygon 411;1732;-23,348629;-47,830868;1000
Polygon 411;1732;-23,357638;-47,838670;1000
Polygon 387;1708;-22,745108;-45,111340;1000
Polygon 387;1708;-22,754117;-45,119142;1000
Polygon 387;1708;-22,727090;-45,126944;1000
Polygon 387;1708;-22,745108;-45,126944;1000
Polygon 387;1708;-22,754117;-45,134746;1000
Polygon 211;1213;-20,257617;-50,544627;1000
Polygon 211;1213;-20,266626;-50,552429;1000
Polygon 211;1213;-20,275635;-50,544627;1000
Polygon 211;1213;-20,284644;-50,552429;1000
Polygon 211;1213;-20,239599;-50,560231;1000
Polygon 211;1213;-20,275635;-50,560231;1000
Polygon 387;1708;-22,763126;-45,126944;1000
Polygon 387;1708;-22,763126;-45,142548;1000
Polygon 417;1738;-22,888460;-45,384625;1000
Polygon 414;1735;-23,234962;-45,885146;1000
Polygon 331;2169;-22,471916;-48,973486;1000
Polygon 331;2169;-22,480925;-48,965684;1000
Polygon 331;2169;-22,453898;-48,989090;1000
Polygon 331;2169;-22,471916;-48,989090;1000
Polygon 418;1739;-23,265233;-45,890237;1000
Polygon 418;1739;-23,229197;-45,905841;1000
Polygon 418;1739;-23,247215;-45,905841;1000
Polygon 418;1739;-23,256224;-45,898039;1000
Polygon 418;1739;-23,265233;-45,905841;1000
Polygon 418;1739;-23,274242;-45,898039;1000
Polygon 418;1739;-23,292260;-45,898039;1000
Polygon 418;1739;-23,256224;-45,913643;1000
Polygon 211;1213;-20,266626;-50,536825;1000
Polygon 211;1213;-20,275635;-50,529023;1000
Polygon 211;1213;-20,284644;-50,536825;1000
Polygon 211;1213;-20,248608;-50,552429;1000
Polygon 419;1740;-23,721139;-46,428350;1000
Polygon 984;984;-16,969344;-49,775551;1000
Polygon 331;2169;-22,480925;-48,996892;1000
Polygon 419;1740;-23,694112;-46,373736;1000
Polygon 419;1740;-23,685103;-46,381538;1000
Polygon 419;1740;-23,694112;-46,389340;1000
Polygon 419;1740;-23,703121;-46,381538;1000
Polygon 419;1740;-23,712130;-46,389340;1000
Polygon 419;1740;-23,685103;-46,397142;1000
Polygon 419;1740;-23,703121;-46,397142;1000
Polygon 419;1740;-23,712130;-46,404944;1000
Polygon 419;1740;-23,721139;-46,397142;1000
Polygon 419;1740;-23,703121;-46,412746;1000
Polygon 419;1740;-23,712130;-46,420548;1000
Polygon 419;1740;-23,721139;-46,412746;1000
Polygon 330;2168;-22,366703;-48,378026;1000
Polygon 384;1705;-23,111332;-45,700726;1000
Polygon 384;1705;-23,102323;-45,708528;1000
Polygon 384;1705;-23,111332;-45,716330;1000
Polygon 384;1705;-23,120341;-45,708528;1000
Polygon 982;982;-18,965365;-48,330943;1000
Polygon 001;1742;-20,640880;-51,510734;1000
Polygon 378;1699;-23,643290;-47,093235;1000
Polygon 964;964;-16,752046;-49,195035;1000
Polygon 964;964;-16,752046;-49,210639;1000
Polygon 964;964;-16,743037;-49,187233;1000
Polygon 964;964;-16,734028;-49,195035;1000
Polygon 964;964;-16,743037;-49,202837;1000
Polygon 917;917;-17,804337;-48,766175;1000
Polygon 893;893;-18,759061;-50,945082;1000
Polygon 375;1696;-23,529103;-47,436408;1000
Polygon 375;1696;-23,538112;-47,428606;1000
Polygon 375;1696;-23,547121;-47,436408;1000
Polygon 375;1696;-23,538112;-47,444210;1000
Polygon 375;1696;-23,565139;-47,452012;1000
Polygon 375;1696;-23,538112;-47,459814;1000
Polygon 375;1696;-23,556130;-47,459814;1000
Polygon 375;1696;-23,547121;-47,483220;1000
Polygon 330;2168;-22,375712;-48,385828;1000
Polygon 330;2168;-22,384721;-48,378026;1000
Polygon 330;2168;-22,366703;-48,393630;1000
Polygon 330;2168;-22,384721;-48,393630;1000
Polygon 375;1696;-23,538112;-47,491022;1000
Polygon 374;1695;-23,417750;-47,141387;1000
Polygon 022;1763;-20,989792;-51,280987;1000
Polygon 372;1693;-23,552336;-47,085514;1000
Polygon 372;1693;-23,561345;-47,077712;1000
Polygon 372;1693;-23,561345;-47,093316;1000
Polygon 323;2165;-22,438712;-48,168487;1000
Polygon 889;889;-16,966220;-50,416933;1000
Polygon 889;889;-16,957211;-50,440339;1000
Polygon 889;889;-16,948202;-50,448141;1000
Polygon 028;1769;-20,450504;-54,523025;1000
Polygon 028;1769;-20,459513;-54,530827;1000
Polygon 872;872;-14,020036;-49,179628;1000
Polygon 868;868;-16,790619;-49,121680;1000
Polygon 368;1689;-23,285128;-46,875996;1000
Polygon 367;1688;-23,238502;-45,836662;1000
Polygon 366;1687;-23,192332;-45,788097;1000
Polygon 366;1687;-23,201341;-45,780295;1000
Polygon 366;1687;-23,183323;-45,795899;1000
Polygon 852;852;-16,569056;-49,384203;1000
Polygon 852;852;-16,587074;-49,384203;1000
Polygon 852;852;-16,587074;-49,399807;1000
Polygon 319;2163;-21,893175;-49,023693;1000
Polygon 085;1406;-23,304701;-46,180254;1000
Polygon 365;1686;-23,470786;-47,172104;1000
Polygon 243;1245;-22,008718;-51,554102;1000
Polygon 243;1245;-22,017727;-51,546300;1000
Polygon 243;1245;-21,999709;-51,561904;1000
Polygon 040;1781;-20,148521;-51,000496;1000
Polygon 846;846;-16,771763;-49,255307;1000
Polygon 246;1248;-20,254659;-50,232237;1000
Polygon 355;1676;-23,427009;-46,347548;1000
Polygon 045;1786;-20,731200;-51,594866;1000
Polygon 250;1252;-21,256193;-50,319431;1000
Polygon 348;1669;-23,411173;-46,977831;1000
Polygon 050;1791;-21,166788;-51,045521;1000
Polygon 053;1794;-20,414383;-51,334303;1000
Polygon 053;1794;-20,423392;-51,342105;1000
Polygon 053;1794;-20,432401;-51,334303;1000
Polygon 053;1794;-20,432401;-51,349907;1000
Polygon 347;1668;-23,524314;-46,331218;1000
Polygon 347;1668;-23,488278;-46,346822;1000
Polygon 347;1668;-23,497287;-46,339020;1000
Polygon 347;1668;-23,506296;-46,346822;1000
Polygon 347;1668;-23,515305;-46,339020;1000
Polygon 347;1668;-23,524314;-46,346822;1000
Polygon 347;1668;-23,533323;-46,339020;1000
Polygon 844;844;-17,737041;-48,572996;1000
Polygon 844;844;-17,755059;-48,619808;1000
Polygon 844;844;-17,764068;-48,627610;1000
Polygon 844;844;-17,773077;-48,619808;1000
Polygon 844;844;-17,719023;-48,635412;1000
Polygon 844;844;-17,728032;-48,643214;1000
Polygon 844;844;-17,737041;-48,635412;1000
Polygon 055;1796;-21,222101;-50,865468;1000
Polygon 055;1796;-21,231111;-50,857666;1000
Polygon 055;1796;-21,213092;-50,873270;1000
Polygon 055;1796;-21,231111;-50,873270;1000
Polygon 844;844;-17,764068;-48,580798;1000
Polygon 844;844;-17,737041;-48,588600;1000
Polygon 844;844;-17,746050;-48,596402;1000
Polygon 844;844;-17,719023;-48,604204;1000
Polygon 844;844;-17,737041;-48,604204;1000
Polygon 844;844;-17,746050;-48,612006;1000
Polygon 844;844;-17,764068;-48,612006;1000
Polygon 844;844;-17,728032;-48,627610;1000
Polygon 844;844;-17,737041;-48,619808;1000
Polygon 844;844;-17,746050;-48,627610;1000
Polygon 253;1255;-21,246232;-50,318822;1000
Polygon 347;1668;-23,542332;-46,346822;1000
Polygon 056;1797;-20,209065;-50,931351;1000
Polygon 056;1797;-20,218074;-50,923549;1000
Polygon 056;1797;-20,200056;-50,939153;1000
Polygon 844;844;-17,755059;-48,635412;1000
Polygon 844;844;-17,764068;-48,643214;1000
Polygon 844;844;-17,755059;-48,651016;1000
Polygon 057;1798;-20,648197;-51,113559;1000
Polygon 091;1412;-23,751414;-46,439548;1000
Polygon 318;2162;-22,510136;-48,556737;1000
Polygon 318;2162;-22,519145;-48,564539;1000
Polygon 056;1797;-20,200056;-50,907945;1000
Polygon 056;1797;-20,209065;-50,915747;1000
Polygon 056;1797;-20,191047;-50,931351;1000
Polygon 056;1797;-20,200056;-50,923549;1000
Polygon 057;1798;-20,630179;-51,097955;1000
Polygon 057;1798;-20,639188;-51,105757;1000
Polygon 347;1668;-23,479269;-46,354624;1000
Polygon 347;1668;-23,488278;-46,362426;1000
Polygon 347;1668;-23,497287;-46,354624;1000
Polygon 347;1668;-23,506296;-46,362426;1000
Polygon 347;1668;-23,515305;-46,354624;1000
Polygon 347;1668;-23,524314;-46,362426;1000
Polygon 347;1668;-23,533323;-46,354624;1000
Polygon 347;1668;-23,551341;-46,354624;1000
Polygon 347;1668;-23,497287;-46,370228;1000
Polygon 779;779;-16,501117;-49,425612;1000
Polygon 779;779;-16,510126;-49,433414;1000
Polygon 779;779;-16,519135;-49,425612;1000
Polygon 779;779;-16,501117;-49,441216;1000
Polygon 255;1257;-21,756589;-52,132620;1000
Polygon 255;1257;-21,765598;-52,140422;1000
Polygon 344;1665;-23,321013;-46,751039;1000
Polygon 344;1665;-23,348040;-46,743237;1000
Polygon 344;1665;-23,348040;-46,758841;1000
Polygon 058;1799;-20,896536;-51,382294;1000
Polygon 058;1799;-20,905545;-51,390096;1000
Polygon 058;1799;-20,896536;-51,397898;1000
Polygon 768;768;-17,423679;-49,662934;1000
Polygon 058;1799;-20,905545;-51,358888;1000
Polygon 058;1799;-20,887527;-51,374492;1000
Polygon 058;1799;-20,896536;-51,366690;1000
Polygon 058;1799;-20,905545;-51,374492;1000
Polygon 058;1799;-20,887527;-51,390096;1000
Polygon 339;1660;-23,340324;-46,922763;1000
Polygon 338;1659;-23,360989;-47,851665;1000
Polygon 258;1260;-22,362120;-54,501527;1000
Polygon 762;762;-16,376795;-49,486074;1000
Polygon 762;762;-16,385804;-49,478272;1000
Polygon 762;762;-16,340759;-49,501678;1000
Polygon 762;762;-16,358777;-49,501678;1000
Polygon 762;762;-16,367786;-49,493876;1000
Polygon 762;762;-16,385804;-49,493876;1000
Polygon 334;1655;-23,085641;-46,702760;1000
Polygon 334;1655;-23,094650;-46,710562;1000
Polygon 334;1655;-23,103659;-46,702760;1000
Polygon 334;1655;-23,103659;-46,718364;1000
Polygon 334;1655;-23,103659;-46,733968;1000
Polygon 060;1801;-20,865072;-51,485060;1000
Polygon 060;1801;-20,856063;-51,492862;1000
Polygon 060;1801;-20,874081;-51,492862;1000
Polygon 066;1807;-20,448002;-54,632410;1000
Polygon 066;1807;-20,457011;-54,624608;1000
Polygon 066;1807;-20,466020;-54,632410;1000
Polygon 066;1807;-20,475029;-54,624608;1000
Polygon 066;1807;-20,411966;-54,648014;1000
Polygon 066;1807;-20,420975;-54,640212;1000
Polygon 066;1807;-20,429984;-54,648014;1000
Polygon 066;1807;-20,438993;-54,640212;1000
Polygon 066;1807;-20,448002;-54,648014;1000
Polygon 066;1807;-20,457011;-54,640212;1000
Polygon 066;1807;-20,429984;-54,663618;1000
Polygon 066;1807;-20,438993;-54,655816;1000
Polygon 066;1807;-20,438993;-54,671420;1000
Polygon 066;1807;-20,448002;-54,601202;1000
Polygon 066;1807;-20,457011;-54,593400;1000
Polygon 066;1807;-20,466020;-54,601202;1000
Polygon 066;1807;-20,475029;-54,593400;1000
Polygon 066;1807;-20,411966;-54,616806;1000
Polygon 066;1807;-20,420975;-54,609004;1000
Polygon 066;1807;-20,429984;-54,616806;1000
Polygon 066;1807;-20,438993;-54,609004;1000
Polygon 066;1807;-20,448002;-54,616806;1000
Polygon 020;1343;-22,950682;-45,502318;1000
Polygon 066;1807;-20,457011;-54,609004;1000
Polygon 066;1807;-20,466020;-54,616806;1000
Polygon 066;1807;-20,475029;-54,609004;1000
Polygon 066;1807;-20,411966;-54,632410;1000
Polygon 066;1807;-20,420975;-54,624608;1000
Polygon 066;1807;-20,429984;-54,632410;1000
Polygon 066;1807;-20,438993;-54,624608;1000
Polygon 066;1807;-20,375930;-54,569993;1000
Polygon 066;1807;-20,384939;-54,562191;1000
Polygon 066;1807;-20,393948;-54,569993;1000
Polygon 066;1807;-20,411966;-54,569993;1000
Polygon 066;1807;-20,420975;-54,562191;1000
Polygon 066;1807;-20,429984;-54,569993;1000
Polygon 066;1807;-20,384939;-54,577796;1000
Polygon 066;1807;-20,402957;-54,577796;1000
Polygon 066;1807;-20,411966;-54,585598;1000
Polygon 066;1807;-20,420975;-54,577796;1000
Polygon 066;1807;-20,429984;-54,585598;1000
Polygon 066;1807;-20,438993;-54,577796;1000
Polygon 066;1807;-20,448002;-54,585598;1000
Polygon 066;1807;-20,420975;-54,593400;1000
Polygon 066;1807;-20,429984;-54,601202;1000
Polygon 066;1807;-20,438993;-54,593400;1000
Polygon 066;1807;-20,384939;-54,546587;1000
Polygon 066;1807;-20,411966;-54,554389;1000
Polygon 066;1807;-20,420975;-54,546587;1000
Polygon 066;1807;-20,429984;-54,554389;1000
Polygon 760;760;-18,158148;-47,949183;1000
Polygon 760;760;-18,167157;-47,941381;1000
Polygon 760;760;-18,176166;-47,949183;1000
Polygon 760;760;-18,158148;-47,964787;1000
Polygon 760;760;-18,149139;-47,972589;1000
Polygon 760;760;-18,167157;-47,972589;1000
Polygon 760;760;-18,140130;-47,917975;1000
Polygon 760;760;-18,149139;-47,910172;1000
Polygon 760;760;-18,158148;-47,917975;1000
Polygon 760;760;-18,149139;-47,925777;1000
Polygon 760;760;-18,158148;-47,933579;1000
Polygon 760;760;-18,176166;-47,933579;1000
Polygon 760;760;-18,167157;-47,956985;1000
Polygon 760;760;-18,176166;-47,964787;1000
Polygon 332;1653;-22,566860;-44,923484;1000
Polygon 332;1653;-22,557851;-44,946890;1000
Polygon 332;1653;-22,566860;-44,939088;1000
Polygon 332;1653;-22,575869;-44,946890;1000
Polygon 332;1653;-22,557851;-44,962494;1000
Polygon 317;2161;-22,318911;-49,015192;1000
Polygon 317;2161;-22,309902;-49,022994;1000
Polygon 317;2161;-22,318911;-49,030796;1000
Polygon 317;2161;-22,327920;-49,022994;1000
Polygon 317;2161;-22,336929;-49,030796;1000
Polygon 317;2161;-22,318911;-49,046400;1000
Polygon 317;2161;-22,327920;-49,038598;1000
Polygon 317;2161;-22,336929;-49,046400;1000
Polygon 332;1653;-22,566860;-44,954692;1000
Polygon 332;1653;-22,575869;-44,962494;1000
Polygon 332;1653;-22,584878;-44,954692;1000
Polygon 332;1653;-22,575869;-44,978098;1000
Polygon 332;1653;-22,584878;-44,970296;1000
Polygon 274;1276;-20,754755;-49,327343;1000
Polygon 325;1646;-23,504925;-47,590813;1000
Polygon 317;2161;-22,345938;-49,038598;1000
Polygon 317;2161;-22,354947;-49,046400;1000
Polygon 317;2161;-22,318911;-49,062004;1000
Polygon 317;2161;-22,327920;-49,054202;1000
Polygon 317;2161;-22,336929;-49,062004;1000
Polygon 317;2161;-22,345938;-49,054202;1000
Polygon 317;2161;-22,300893;-49,077608;1000
Polygon 317;2161;-22,309902;-49,069806;1000
Polygon 317;2161;-22,318911;-49,077608;1000
Polygon 317;2161;-22,327920;-49,069806;1000
Polygon 317;2161;-22,336929;-49,077608;1000
Polygon 317;2161;-22,345938;-49,069806;1000
Polygon 317;2161;-22,273866;-49,085410;1000
Polygon 317;2161;-22,291884;-49,085410;1000
Polygon 317;2161;-22,300893;-49,093213;1000
Polygon 150;150;-17,386292;-50,368874;1000
Polygon 150;150;-17,395301;-50,376676;1000
Polygon 150;150;-17,404310;-50,368874;1000
Polygon 150;150;-17,404310;-50,384478;1000
Polygon 317;2161;-22,309902;-49,085410;1000
Polygon 317;2161;-22,318911;-49,093213;1000
Polygon 317;2161;-22,327920;-49,085410;1000
Polygon 317;2161;-22,336929;-49,093213;1000
Polygon 317;2161;-22,345938;-49,085410;1000
Polygon 317;2161;-22,354947;-49,093213;1000
Polygon 317;2161;-22,363956;-49,085410;1000
Polygon 111;1432;-23,356341;-46,239147;1000
Polygon 071;1812;-20,250404;-50,795218;1000
Polygon 714;714;-17,706443;-48,641972;1000
Polygon 074;1815;-20,237089;-50,891312;1000
Polygon 710;710;-19,001890;-48,358115;1000
Polygon 710;710;-19,010899;-48,365917;1000
Polygon 317;2161;-22,300893;-49,108817;1000
Polygon 317;2161;-22,309902;-49,101015;1000
Polygon 317;2161;-22,318911;-49,108817;1000
Polygon 317;2161;-22,327920;-49,101015;1000
Polygon 317;2161;-22,336929;-49,108817;1000
Polygon 317;2161;-22,345938;-49,101015;1000
Polygon 317;2161;-22,309902;-49,116619;1000
Polygon 317;2161;-22,318911;-49,124421;1000
Polygon 317;2161;-22,327920;-49,116619;1000
Polygon 150;150;-17,395301;-50,361072;1000
Polygon 076;1817;-20,248774;-50,646243;1000
Polygon 276;1278;-21,455039;-49,941108;1000
Polygon 276;1278;-21,464048;-49,948910;1000
Polygon 079;1820;-21,027796;-51,202786;1000
Polygon 079;1820;-21,036805;-51,210588;1000
Polygon 078;1819;-21,108262;-51,488319;1000
Polygon 080;1821;-20,787264;-51,703584;1000
Polygon 080;1821;-20,796273;-51,695782;1000
Polygon 080;1821;-20,805282;-51,703584;1000
Polygon 080;1821;-20,769246;-51,719188;1000
Polygon 080;1821;-20,778255;-51,711386;1000
Polygon 080;1821;-20,787264;-51,719188;1000
Polygon 080;1821;-20,796273;-51,711386;1000
Polygon 080;1821;-20,805282;-51,719188;1000
Polygon 080;1821;-20,814291;-51,711386;1000
Polygon 080;1821;-20,778255;-51,726990;1000
Polygon 080;1821;-20,787264;-51,734792;1000
Polygon 080;1821;-20,796273;-51,726990;1000
Polygon 080;1821;-20,814291;-51,726990;1000
Polygon 080;1821;-20,796273;-51,742594;1000
Polygon 080;1821;-20,796273;-51,648969;1000
Polygon 080;1821;-20,787264;-51,672375;1000
Polygon 080;1821;-20,805282;-51,672375;1000
Polygon 080;1821;-20,769246;-51,687980;1000
Polygon 080;1821;-20,778255;-51,680177;1000
Polygon 080;1821;-20,787264;-51,687980;1000
Polygon 080;1821;-20,796273;-51,680177;1000
Polygon 080;1821;-20,805282;-51,687980;1000
Polygon 080;1821;-20,814291;-51,680177;1000
Polygon 080;1821;-20,769246;-51,703584;1000
Polygon 080;1821;-20,778255;-51,695782;1000
Polygon 320;1641;-22,837054;-45,220538;1000
Polygon 320;1641;-22,846063;-45,228340;1000
Polygon 320;1641;-22,846063;-45,243944;1000
Polygon 320;1641;-22,864081;-45,259548;1000
Polygon 277;1279;-21,885924;-51,839410;1000
Polygon 277;1279;-21,885924;-51,855014;1000
Polygon 686;686;-17,802091;-50,585865;1000
Polygon 686;686;-17,811100;-50,593667;1000
Polygon 686;686;-17,820109;-50,585865;1000
Polygon 686;686;-17,811100;-50,609271;1000
Polygon 686;686;-17,820109;-50,601469;1000
Polygon 277;1279;-21,876915;-51,831608;1000
Polygon 677;677;-16,791188;-49,135240;1000
Polygon 677;677;-16,791188;-49,150844;1000
Polygon 277;1279;-21,867906;-51,839410;1000
Polygon 277;1279;-21,876915;-51,847212;1000
Polygon 082;1823;-21,125604;-51,094623;1000
Polygon 082;1823;-21,134613;-51,102426;1000
Polygon 082;1823;-21,125604;-51,110228;1000
Polygon 082;1823;-21,143623;-51,110228;1000
Polygon 674;674;-17,727386;-48,584564;1000
Polygon 674;674;-17,727386;-48,600168;1000
Polygon 291;2152;-22,364101;-48,671129;1000
Polygon 318;1639;-23,539096;-47,185090;1000
Polygon 318;1639;-23,548105;-47,192892;1000
Polygon 318;1639;-23,566123;-47,192892;1000
Polygon 279;1281;-21,974967;-51,651724;1000
Polygon 279;1281;-21,983976;-51,643921;1000
Polygon 279;1281;-21,983976;-51,659526;1000
Polygon 666;666;-16,694143;-49,353701;1000
Polygon 666;666;-16,694143;-49,369305;1000
Polygon 666;666;-16,658107;-49,384909;1000
Polygon 666;666;-16,676125;-49,384909;1000
Polygon 666;666;-16,685134;-49,377107;1000
Polygon 666;666;-16,694143;-49,384909;1000
Polygon 666;666;-16,703152;-49,377107;1000
Polygon 666;666;-16,685134;-49,392711;1000
Polygon 666;666;-16,694143;-49,400513;1000
Polygon 666;666;-16,685134;-49,408315;1000
Polygon 317;1638;-23,512115;-47,125852;1000
Polygon 317;1638;-23,521124;-47,133654;1000
Polygon 317;1638;-23,530133;-47,125852;1000
Polygon 317;1638;-23,539142;-47,133654;1000
Polygon 317;1638;-23,512115;-47,141456;1000
Polygon 317;1638;-23,530133;-47,141456;1000
Polygon 317;1638;-23,521124;-47,164862;1000
Polygon 317;1638;-23,530133;-47,172664;1000
Polygon 037;1861;-21,993288;-46,781233;1000
Polygon 313;1634;-23,311008;-46,862079;1000
Polygon 312;1633;-23,847341;-46,136253;1000
Polygon 282;1284;-21,952991;-51,416846;1000
Polygon 041;1865;-22,718466;-47,281960;1000
Polygon 283;1285;-22,378998;-54,508213;1000
Polygon 283;1285;-22,388007;-54,500411;1000
Polygon 283;1285;-22,369989;-54,516015;1000
Polygon 283;1285;-22,388007;-54,516015;1000
Polygon 308;1629;-23,560511;-46,843266;1000
Polygon 284;1286;-22,223881;-54,771719;1000
Polygon 284;1286;-22,214872;-54,779521;1000
Polygon 284;1286;-22,223881;-54,787323;1000
Polygon 284;1286;-22,241899;-54,787323;1000
Polygon 284;1286;-22,214872;-54,795125;1000
Polygon 284;1286;-22,223881;-54,802927;1000
Polygon 284;1286;-22,241899;-54,802927;1000
Polygon 284;1286;-22,250908;-54,795125;1000
Polygon 284;1286;-22,214872;-54,810729;1000
Polygon 284;1286;-22,223881;-54,818531;1000
Polygon 284;1286;-22,232890;-54,810729;1000
Polygon 284;1286;-22,241899;-54,818531;1000
Polygon 284;1286;-22,250908;-54,810729;1000
Polygon 284;1286;-22,214872;-54,826333;1000
Polygon 284;1286;-22,232890;-54,826333;1000
Polygon 007;1330;-23,583126;-46,966608;1000
Polygon 128;1449;-23,327872;-47,864455;1000
Polygon 127;1448;-23,561814;-47,149315;1000
Polygon 053;1877;-22,769605;-47,402154;1000
Polygon 053;1877;-22,769605;-47,417758;1000
Polygon 660;660;-17,301973;-49,024371;1000
Polygon 660;660;-17,310982;-49,016569;1000
Polygon 660;660;-17,301973;-49,039975;1000
Polygon 660;660;-17,310982;-49,032173;1000
Polygon 284;1286;-22,250908;-54,826333;1000
Polygon 284;1286;-22,205863;-54,771719;1000
Polygon 284;1286;-22,214872;-54,763917;1000
Polygon 300;1621;-23,440529;-47,161072;1000
Polygon 298;1619;-23,629498;-47,157423;1000
Polygon 288;2151;-22,917703;-48,456348;1000
Polygon 297;1618;-23,503462;-47,489955;1000
Polygon 297;1618;-23,494453;-47,497757;1000
Polygon 297;1618;-23,503462;-47,505559;1000
Polygon 068;1892;-21,853450;-47,451864;1000
Polygon 654;654;-13,418009;-49,142810;1000
Polygon 654;654;-13,427018;-49,135008;1000
Polygon 654;654;-13,436027;-49,142810;1000
Polygon 654;654;-13,445036;-49,135008;1000
Polygon 654;654;-13,454045;-49,142810;1000
Polygon 654;654;-13,445036;-49,150612;1000
Polygon 654;654;-13,454045;-49,158414;1000
Polygon 654;654;-13,463054;-49,150612;1000
Polygon 654;654;-13,463054;-49,166216;1000
Polygon 297;1618;-23,512471;-47,497757;1000
Polygon 297;1618;-23,476435;-47,513361;1000
Polygon 297;1618;-23,494453;-47,513361;1000
Polygon 297;1618;-23,503462;-47,521163;1000
Polygon 297;1618;-23,512471;-47,513361;1000
Polygon 653;653;-16,814848;-50,405073;1000
Polygon 073;1897;-21,852491;-47,460562;1000
Polygon 273;2147;-22,565229;-48,159393;1000
Polygon 291;1612;-23,677332;-46,341096;1000
Polygon 291;1612;-23,686341;-46,364502;1000
Polygon 644;644;-16,516339;-50,367866;1000
Polygon 644;644;-16,516339;-50,383470;1000
Polygon 085;1909;-22,753711;-47,657865;1000
Polygon 085;1909;-22,762720;-47,650063;1000
Polygon 085;1909;-22,744702;-47,665667;1000
Polygon 287;1608;-23,072615;-45,714885;1000
Polygon 286;1607;-22,836778;-45,258019;1000
Polygon 644;644;-16,525348;-50,375668;1000
Polygon 644;644;-16,525348;-50,391272;1000
Polygon 215;215;-16,961475;-49,222272;1000
Polygon 215;215;-16,970484;-49,230074;1000
Polygon 091;1915;-22,757481;-47,434194;1000
Polygon 285;1287;-20,263936;-50,245582;1000
Polygon 285;1287;-20,263936;-50,261186;1000
Polygon 096;1920;-22,738006;-47,286293;1000
Polygon 287;1289;-21,282709;-50,305702;1000
Polygon 638;638;-17,781098;-50,901838;1000
Polygon 638;638;-17,808125;-50,940848;1000
Polygon 638;638;-17,763080;-50,901838;1000
Polygon 638;638;-17,754071;-50,909640;1000
Polygon 638;638;-17,763080;-50,917442;1000
Polygon 638;638;-17,772089;-50,909640;1000
Polygon 638;638;-17,781098;-50,917442;1000
Polygon 638;638;-17,799116;-50,917442;1000
Polygon 638;638;-17,772089;-50,925244;1000
Polygon 638;638;-17,790107;-50,925244;1000
Polygon 638;638;-17,799116;-50,933046;1000
Polygon 269;2144;-22,284670;-48,117754;1000
Polygon 269;2144;-22,275661;-48,125556;1000
Polygon 269;2144;-22,284670;-48,133358;1000
Polygon 269;2144;-22,275661;-48,141160;1000
Polygon 638;638;-17,808125;-50,925244;1000
Polygon 638;638;-17,817134;-50,933046;1000
Polygon 638;638;-17,826143;-50,925244;1000
Polygon 638;638;-17,772089;-50,940848;1000
Polygon 638;638;-17,781098;-50,948650;1000
Polygon 638;638;-17,790107;-50,940848;1000
Polygon 638;638;-17,799116;-50,948650;1000
Polygon 638;638;-17,790107;-50,956452;1000
Polygon 634;634;-16,097581;-49,335736;1000
Polygon 287;1289;-21,282709;-50,321307;1000
Polygon 287;1289;-21,291718;-50,313505;1000
Polygon 287;1289;-21,300727;-50,321307;1000
Polygon 287;1289;-21,273700;-50,329109;1000
Polygon 287;1289;-21,282709;-50,336911;1000
Polygon 287;1289;-21,291718;-50,329109;1000
Polygon 287;1289;-21,300727;-50,336911;1000
Polygon 287;1289;-21,291718;-50,344713;1000
Polygon 287;1289;-21,300727;-50,352515;1000
Polygon 287;1289;-21,309736;-50,344713;1000
Polygon 287;1289;-21,291718;-50,360317;1000
Polygon 137;1458;-22,916983;-45,365665;1000
Polygon 634;634;-16,106590;-49,343538;1000
Polygon 110;1934;-22,735597;-47,486236;1000
Polygon 633;633;-17,511874;-49,447822;1000
Polygon 633;633;-17,520883;-49,455624;1000
Polygon 259;2137;-22,245435;-48,386421;1000
Polygon 111;1935;-21,990274;-47,362405;1000
